"Mês Ano";"Área de atuação (Função)";"Subfunção";"Órgão Superior";"Valor Empenhado";"Valor Liquidado";"Valor Pago";"Valor Restos a Pagar Pagos";
"07/2025";"13 - Cultura";"391 - Patrimônio histórico, artístico e arqueológico";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"24.022,96";
"07/2025";"18 - Gestão ambiental";"544 - Recursos hídricos";"26000 - Ministério da Educação";"7.400.876,44";"6.607.179,51";"7.911.885,60";"237.157,84";
"07/2025";"10 - Saúde";"126 - Tecnologia da informação";"26000 - Ministério da Educação";"219,36";"4.348.640,03";"2.270.900,21";"0,00";
"07/2025";"21 - Organização agrária";"631 - Reforma agrária";"26000 - Ministério da Educação";"2.039.999,98";"1.127.638,86";"0,00";"425.330,40";
"07/2025";"13 - Cultura";"392 - Difusão cultural";"26000 - Ministério da Educação";"8.535.509,40";"6.085.570,40";"4.692.754,70";"2.505.922,69";
"07/2025";"21 - Organização agrária";"606 - Extensão rural";"26000 - Ministério da Educação";"10.372.830,85";"4.684.339,32";"6.445.808,08";"790.187,40";
"07/2025";"04 - Administração";"126 - Tecnologia da informação";"26000 - Ministério da Educação";"58.725,52";"83.120,00";"615.269,68";"0,00";
"07/2025";"12 - Educação";"367 - Educação especial";"26000 - Ministério da Educação";"8.939.811,17";"3.159.961,08";"2.845.374,45";"1.320.052,44";
"07/2025";"19 - Ciência e Tecnologia";"572 - Desenvolvimento tecnológico e engenharia";"26000 - Ministério da Educação";"1.815.000,00";"950.000,00";"2.169.109,51";"986.443,95";
"07/2025";"10 - Saúde";"301 - Atenção básica";"26000 - Ministério da Educação";"7.610.305,63";"2.403.434,47";"160.450,67";"3.560.879,92";
"07/2025";"04 - Administração";"122 - Administração geral";"26000 - Ministério da Educação";"2.880.115,26";"2.855.514,15";"2.866.375,38";"14.077,10";
"07/2025";"12 - Educação";"366 - Educação de jovens e adultos";"26000 - Ministério da Educação";"13.191.764,77";"12.002.400,00";"12.002.400,00";"998.549,94";
"07/2025";"21 - Organização agrária";"363 - Ensino profissional";"26000 - Ministério da Educação";"1.206.936,86";"2.788.245,77";"2.953.502,69";"1.346.059,42";
"07/2025";"12 - Educação";"365 - Educação infantil";"26000 - Ministério da Educação";"301.700.168,76";"25.600.279,44";"25.600.279,44";"34.791.449,85";
"07/2025";"12 - Educação";"846 - Outros encargos especiais";"26000 - Ministério da Educação";"159.245.542,03";"810.269.259,05";"818.176.999,55";"0,00";
"07/2025";"09 - Previdência social";"272 - Previdência do regime estatutário";"26000 - Ministério da Educação";"382.151.843,81";"1.745.522.452,31";"2.602.097.865,27";"0,00";
"07/2025";"28 - Encargos especiais";"846 - Outros encargos especiais";"26000 - Ministério da Educação";"9.639.292,81";"5.907.800,43";"5.920.727,30";"75.470,10";
"07/2025";"12 - Educação";"573 - Difusão do conhecimento científico e tecnológico";"26000 - Ministério da Educação";"29.218.349,73";"30.583.503,71";"30.575.515,97";"7.296.429,96";
"07/2025";"12 - Educação";"306 - Alimentação e nutrição";"26000 - Ministério da Educação";"58.072.797,63";"677.607.630,55";"677.502.863,32";"3.190.709,67";
"07/2025";"12 - Educação";"122 - Administração geral";"26000 - Ministério da Educação";"259.214.293,35";"165.348.658,31";"176.146.029,27";"7.696.488,66";
"07/2025";"12 - Educação";"302 - Assistência hospitalar e ambulatorial";"26000 - Ministério da Educação";"299.097.748,56";"1.267.588.335,50";"1.429.816.512,09";"38.456.035,61";
"07/2025";"12 - Educação";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"5.511.603,33";"4.543.495,19";"3.751.239,50";"869.868,24";
"07/2025";"12 - Educação";"368 - Educação básica";"26000 - Ministério da Educação";"1.328.427.462,73";"301.296.341,08";"341.011.493,56";"163.194.355,40";
"07/2025";"12 - Educação";"847 - Transferências para a educação básica";"26000 - Ministério da Educação";"1.083.411.749,78";"4.617.658.005,94";"4.617.691.310,94";"1.780.232,57";
"07/2025";"12 - Educação";"331 - Proteção e benefícios ao trabalhador";"26000 - Ministério da Educação";"355.201.829,35";"465.070.563,17";"465.803.614,35";"339.167,16";
"07/2025";"10 - Saúde";"302 - Assistência hospitalar e ambulatorial";"26000 - Ministério da Educação";"319.967.306,74";"351.923.339,78";"366.306.355,21";"37.422.627,40";
"07/2025";"12 - Educação";"363 - Ensino profissional";"26000 - Ministério da Educação";"965.947.337,18";"1.447.920.620,63";"1.828.160.619,08";"76.520.835,83";
"07/2025";"12 - Educação";"364 - Ensino superior";"26000 - Ministério da Educação";"2.004.575.459,44";"3.844.604.722,06";"4.696.864.551,80";"100.866.054,57";
"08/2025";"02 - Judiciária";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"0,00";"0,00";"1.800,00";"0,00";
"08/2025";"27 - Desporto e lazer";"122 - Administração geral";"26000 - Ministério da Educação";"1.799.700,00";"0,00";"0,00";"0,00";
"08/2025";"02 - Judiciária";"032 - Controle externo";"26000 - Ministério da Educação";"0,00";"0,00";"19.285,79";"0,00";
"08/2025";"26 - Transporte";"781 - Transporte aéreo";"26000 - Ministério da Educação";"0,00";"0,00";"69,63";"0,00";
"08/2025";"20 - Agricultura";"125 - Normatização e fiscalização";"26000 - Ministério da Educação";"460.000,00";"0,00";"0,00";"0,00";
"08/2025";"10 - Saúde";"125 - Normatização e fiscalização";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"12.006,71";
"08/2025";"22 - Indústria";"544 - Recursos hídricos";"26000 - Ministério da Educação";"7.984,80";"0,00";"0,00";"0,00";
"08/2025";"05 - Defesa nacional";"122 - Administração geral";"26000 - Ministério da Educação";"44.014,70";"44.014,70";"44.014,70";"0,00";
"08/2025";"07 - Relações exteriores";"212 - Cooperação internacional";"26000 - Ministério da Educação";"9.800,00";"0,00";"0,00";"0,00";
"08/2025";"22 - Indústria";"122 - Administração geral";"26000 - Ministério da Educação";"2.661,60";"0,00";"2.661,00";"0,00";
"08/2025";"26 - Transporte";"784 - Transporte hidroviário";"26000 - Ministério da Educação";"2.141.668,00";"2.141.668,00";"0,00";"0,00";
"08/2025";"01 - Legislativa";"031 - Ação legislativa";"26000 - Ministério da Educação";"0,00";"33.700,00";"33.700,00";"6.484,26";
"08/2025";"12 - Educação";"301 - Atenção básica";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"37.230,44";
"08/2025";"13 - Cultura";"122 - Administração geral";"26000 - Ministério da Educação";"1.294,60";"0,00";"0,00";"0,00";
"08/2025";"20 - Agricultura";"605 - Abastecimento";"26000 - Ministério da Educação";"500.000,00";"465.000,00";"465.000,00";"0,00";
"08/2025";"11 - Trabalho";"333 - Empregabilidade";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"169.696,94";
"08/2025";"12 - Educação";"362 - Ensino médio";"26000 - Ministério da Educação";"1.000.000.000,00";"1.000.000.000,00";"1.000.000.000,00";"0,00";
"08/2025";"14 - Direitos da cidadania";"122 - Administração geral";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"424.269,16";
"08/2025";"15 - Urbanismo";"452 - Serviços urbanos";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"130.314,00";
"08/2025";"09 - Previdência social";"271 - Previdência básica";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"130.313,00";
"08/2025";"19 - Ciência e Tecnologia";"121 - Planejamento e orçamento";"26000 - Ministério da Educação";"43.680,00";"442.000,00";"400.000,00";"0,00";
"08/2025";"18 - Gestão ambiental";"541 - Preservação e conservação ambiental";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"1.017.502,81";
"08/2025";"10 - Saúde";"304 - Vigilância sanitária";"26000 - Ministério da Educação";"300.000,00";"300.000,00";"300.000,00";"0,00";
"08/2025";"04 - Administração";"183 - Informação e inteligência";"26000 - Ministério da Educação";"0,00";"200.000,00";"734.588,80";"0,00";
"08/2025";"15 - Urbanismo";"121 - Planejamento e orçamento";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"1.362.098,30";
"08/2025";"12 - Educação";"211 - Relações diplomáticas";"26000 - Ministério da Educação";"- 13.108,87";"0,00";"0,00";"0,00";
"08/2025";"04 - Administração";"124 - Controle interno";"26000 - Ministério da Educação";"0,00";"0,00";"4.250,00";"0,00";
"08/2025";"02 - Judiciária";"122 - Administração geral";"26000 - Ministério da Educação";"37.499,40";"37.499,40";"2.946,24";"44.032,18";
"08/2025";"10 - Saúde";"541 - Preservação e conservação ambiental";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"10.355,36";
"08/2025";"24 - Comunicações";"122 - Administração geral";"26000 - Ministério da Educação";"715.000,00";"715.000,00";"0,00";"0,00";
"08/2025";"22 - Indústria";"182 - Defesa civil";"26000 - Ministério da Educação";"5.323,20";"0,00";"2.662,00";"0,00";
"08/2025";"10 - Saúde";"423 - Assistência aos povos indígenas";"26000 - Ministério da Educação";"3.203.020,00";"3.203.020,00";"0,00";"50.000,00";
"08/2025";"15 - Urbanismo";"127 - Ordenamento territorial";"26000 - Ministério da Educação";"0,00";"62.683,23";"0,00";"21.300,56";
"08/2025";"21 - Organização agrária";"122 - Administração geral";"26000 - Ministério da Educação";"9.036.400,00";"2.036.400,00";"5.058.267,85";"0,00";
"08/2025";"18 - Gestão ambiental";"512 - Saneamento básico urbano";"26000 - Ministério da Educação";"120.600,00";"0,00";"0,00";"0,00";
"08/2025";"04 - Administração";"125 - Normatização e fiscalização";"26000 - Ministério da Educação";"279.101,65";"155.256,51";"155.256,51";"0,00";
"08/2025";"19 - Ciência e Tecnologia";"571 - Desenvolvimento científico";"26000 - Ministério da Educação";"500.000,00";"0,00";"0,00";"0,00";
"08/2025";"08 - Assistência social";"122 - Administração geral";"26000 - Ministério da Educação";"0,00";"34.000,00";"0,00";"0,00";
"08/2025";"05 - Defesa nacional";"542 - Controle ambiental";"26000 - Ministério da Educação";"0,00";"0,00";"34.852,21";"0,00";
"08/2025";"08 - Assistência social";"306 - Alimentação e nutrição";"26000 - Ministério da Educação";"826.053,66";"117.641,11";"426.307,50";"0,00";
"08/2025";"04 - Administração";"211 - Relações diplomáticas";"26000 - Ministério da Educação";"498.362,71";"0,00";"0,00";"0,00";
"08/2025";"10 - Saúde";"511 - Saneamento básico rural";"26000 - Ministério da Educação";"0,00";"- 5.914.722,50";"2.000.000,00";"0,00";
"08/2025";"17 - Saneamento";"512 - Saneamento básico urbano";"26000 - Ministério da Educação";"0,00";"591.925,67";"591.925,67";"2.448.625,09";
"08/2025";"06 - Segurança pública";"422 - Direitos individuais, coletivos e difusos";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"158.789,92";
"08/2025";"10 - Saúde";"122 - Administração geral";"26000 - Ministério da Educação";"1.335.000,00";"0,00";"0,00";"87.920,20";
"08/2025";"26 - Transporte";"126 - Tecnologia da informação";"26000 - Ministério da Educação";"0,00";"863.712,00";"863.712,00";"0,00";
"08/2025";"12 - Educação";"694 - Serviços financeiros";"26000 - Ministério da Educação";"0,00";"562.958.127,75";"562.958.127,75";"2.972,64";
"08/2025";"04 - Administração";"121 - Planejamento e orçamento";"26000 - Ministério da Educação";"63.160,00";"0,00";"0,00";"0,00";
"08/2025";"18 - Gestão ambiental";"122 - Administração geral";"26000 - Ministério da Educação";"900.000,00";"0,00";"0,00";"0,00";
"08/2025";"25 - Energia";"665 - Normalização e qualidade";"26000 - Ministério da Educação";"0,00";"- 40.000,00";"21.160,00";"0,00";
"08/2025";"10 - Saúde";"126 - Tecnologia da informação";"26000 - Ministério da Educação";"2.030.000,00";"1.228.227,24";"7.429.095,77";"0,00";
"08/2025";"10 - Saúde";"305 - Vigilância epidemiológica";"26000 - Ministério da Educação";"1.115.968,50";"1.044.292,50";"1.100.000,00";"1.115.470,61";
"08/2025";"10 - Saúde";"121 - Planejamento e orçamento";"26000 - Ministério da Educação";"0,00";"4.761,90";"1.552.143,00";"155.651,92";
"08/2025";"04 - Administração";"131 - Comunicação social";"26000 - Ministério da Educação";"155.710,00";"3.615.751,00";"3.603.850,26";"0,00";
"08/2025";"18 - Gestão ambiental";"125 - Normatização e fiscalização";"26000 - Ministério da Educação";"140.641,02";"81.177,30";"81.177,30";"0,00";
"08/2025";"21 - Organização agrária";"127 - Ordenamento territorial";"26000 - Ministério da Educação";"4.546.833,50";"2.001.997,57";"2.617.621,99";"298.057,74";
"08/2025";"08 - Assistência social";"245 - SERVICOS SOCIOASSISTENCIAIS";"26000 - Ministério da Educação";"10.000.000,00";"12.500.000,00";"12.500.000,00";"0,00";
"08/2025";"10 - Saúde";"571 - Desenvolvimento científico";"26000 - Ministério da Educação";"0,00";"1.052.819,26";"4.298.106,91";"0,00";
"08/2025";"14 - Direitos da cidadania";"125 - Normatização e fiscalização";"26000 - Ministério da Educação";"0,00";"1.161.527,12";"1.161.527,12";"0,00";
"08/2025";"22 - Indústria";"663 - Mineração";"26000 - Ministério da Educação";"18.631,20";"30.291,22";"26.614,00";"0,00";
"08/2025";"04 - Administração";"391 - Patrimônio histórico, artístico e arqueológico";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"20.600,00";
"08/2025";"13 - Cultura";"391 - Patrimônio histórico, artístico e arqueológico";"26000 - Ministério da Educação";"150.000,00";"0,00";"0,00";"61.253,65";
"08/2025";"19 - Ciência e Tecnologia";"573 - Difusão do conhecimento científico e tecnológico";"26000 - Ministério da Educação";"1.358.581,53";"459.200,00";"455.000,00";"0,00";
"08/2025";"14 - Direitos da cidadania";"243 - Assistência à criança e ao adolescente";"26000 - Ministério da Educação";"908.624,00";"270.004,87";"0,00";"31.899,56";
"08/2025";"18 - Gestão ambiental";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"320.423,34";"320.423,34";"317.323,34";"0,00";
"08/2025";"12 - Educação";"571 - Desenvolvimento científico";"26000 - Ministério da Educação";"55.066.872,51";"19.610.000,00";"19.610.000,00";"0,00";
"08/2025";"11 - Trabalho";"334 - Fomento ao trabalho";"26000 - Ministério da Educação";"0,00";"898.940,00";"898.940,00";"45.307,30";
"08/2025";"10 - Saúde";"303 - Suporte profilático e terapêutico";"26000 - Ministério da Educação";"5.225.508,16";"17.434.326,12";"24.923.091,20";"51.790,21";
"08/2025";"15 - Urbanismo";"845 - Outras transferências";"26000 - Ministério da Educação";"0,00";"144.499,44";"64.699,44";"581.600,00";
"08/2025";"07 - Relações exteriores";"122 - Administração geral";"26000 - Ministério da Educação";"374,98";"0,00";"0,00";"0,00";
"08/2025";"07 - Relações exteriores";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"3.112,98";"922,58";"1.916,60";"0,00";
"08/2025";"26 - Transporte";"122 - Administração geral";"26000 - Ministério da Educação";"199.472,77";"24.761,00";"29.998,92";"847.034,00";
"08/2025";"04 - Administração";"127 - Ordenamento territorial";"26000 - Ministério da Educação";"1.500.000,00";"439.136,15";"0,00";"11.844,04";
"08/2025";"12 - Educação";"123 - Administração financeira";"26000 - Ministério da Educação";"3.500.000,00";"31.299.714,69";"31.372.984,02";"0,00";
"08/2025";"04 - Administração";"126 - Tecnologia da informação";"26000 - Ministério da Educação";"910.939,56";"289.500,66";"254.194,23";"0,00";
"08/2025";"04 - Administração";"092 - Representação judicial e extrajudicial";"26000 - Ministério da Educação";"0,00";"1.161.080,00";"1.161.080,00";"0,00";
"08/2025";"21 - Organização agrária";"631 - Reforma agrária";"26000 - Ministério da Educação";"- 734.528,34";"1.346.945,18";"187.694,39";"8.424,86";
"08/2025";"05 - Defesa nacional";"571 - Desenvolvimento científico";"26000 - Ministério da Educação";"400.000,00";"0,00";"320.125,00";"0,00";
"08/2025";"27 - Desporto e lazer";"811 - Desporto de rendimento";"26000 - Ministério da Educação";"3.019.635,64";"3.019.635,64";"3.019.635,64";"14.082,49";
"08/2025";"04 - Administração";"573 - Difusão do conhecimento científico e tecnológico";"26000 - Ministério da Educação";"226.899,27";"198.615,91";"35.228,36";"0,00";
"08/2025";"10 - Saúde";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"0,00";"148.750,00";"3.883.633,27";"263.499,62";
"08/2025";"26 - Transporte";"121 - Planejamento e orçamento";"26000 - Ministério da Educação";"5.269.708,52";"6.314.988,41";"6.314.988,40";"427.724,44";
"08/2025";"13 - Cultura";"392 - Difusão cultural";"26000 - Ministério da Educação";"1.000.000,00";"2.706.553,00";"2.161.176,50";"463.747,28";
"08/2025";"08 - Assistência social";"511 - Saneamento básico rural";"26000 - Ministério da Educação";"605.456,63";"700.000,00";"700.000,00";"0,00";
"08/2025";"12 - Educação";"131 - Comunicação social";"26000 - Ministério da Educação";"226.133,60";"1.823.844,68";"1.772.044,60";"27.185,61";
"08/2025";"05 - Defesa nacional";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"4.829,78";"12.541,56";"714,98";"0,00";
"08/2025";"10 - Saúde";"512 - Saneamento básico urbano";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"18.647,75";
"08/2025";"06 - Segurança pública";"181 - Policiamento";"26000 - Ministério da Educação";"2.426.510,00";"2.955.599,38";"668.724,38";"2.748.358,76";
"08/2025";"06 - Segurança pública";"122 - Administração geral";"26000 - Ministério da Educação";"339.819,47";"339.819,47";"332.319,77";"0,00";
"08/2025";"10 - Saúde";"306 - Alimentação e nutrição";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"750.089,28";
"08/2025";"03 - Essencial à justiça";"092 - Representação judicial e extrajudicial";"26000 - Ministério da Educação";"3.473,10";"3.473,10";"0,00";"0,00";
"08/2025";"20 - Agricultura";"608 - Promoção da produção agropecuária";"26000 - Ministério da Educação";"15.240.000,00";"12.635.513,64";"3.260.378,75";"5.594.394,16";
"08/2025";"08 - Assistência social";"244 - Assistência comunitária";"26000 - Ministério da Educação";"2.921.878,43";"900.333,34";"879.133,34";"0,00";
"08/2025";"21 - Organização agrária";"608 - Promoção da produção agropecuária";"26000 - Ministério da Educação";"3.086.431,15";"2.070.000,00";"2.091.392,36";"6.174,17";
"08/2025";"05 - Defesa nacional";"331 - Proteção e benefícios ao trabalhador";"26000 - Ministério da Educação";"0,00";"18.611,12";"18.611,12";"0,00";
"08/2025";"10 - Saúde";"573 - Difusão do conhecimento científico e tecnológico";"26000 - Ministério da Educação";"12.157.510,20";"4.432.620,00";"2.500.000,00";"240.886,40";
"08/2025";"20 - Agricultura";"122 - Administração geral";"26000 - Ministério da Educação";"1.851.955,34";"3.194.254,35";"5.063.300,20";"1.330.000,00";
"08/2025";"28 - Encargos especiais";"847 - Transferências para a educação básica";"26000 - Ministério da Educação";"0,00";"1.616.391.021,22";"1.616.391.021,22";"0,00";
"08/2025";"12 - Educação";"366 - Educação de jovens e adultos";"26000 - Ministério da Educação";"21.491.400,00";"12.633.426,48";"11.068.063,98";"821.703,61";
"08/2025";"19 - Ciência e Tecnologia";"572 - Desenvolvimento tecnológico e engenharia";"26000 - Ministério da Educação";"441.437,51";"335.915,67";"335.915,67";"48.484,83";
"08/2025";"21 - Organização agrária";"606 - Extensão rural";"26000 - Ministério da Educação";"11.436.226,08";"9.344.221,20";"7.181.445,92";"87.137,71";
"08/2025";"04 - Administração";"122 - Administração geral";"26000 - Ministério da Educação";"3.881.764,90";"2.198.863,10";"661.716,61";"15.589,44";
"08/2025";"18 - Gestão ambiental";"543 - Recuperação de áreas degradadas";"26000 - Ministério da Educação";"561.698,20";"29.338,40";"5.325,40";"0,00";
"08/2025";"06 - Segurança pública";"421 - Custódia e reintegração social";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"58.564,28";
"08/2025";"18 - Gestão ambiental";"544 - Recursos hídricos";"26000 - Ministério da Educação";"0,00";"5.406.490,03";"5.596.749,92";"445.196,66";
"08/2025";"14 - Direitos da cidadania";"422 - Direitos individuais, coletivos e difusos";"26000 - Ministério da Educação";"23.812.457,88";"6.761.254,50";"7.946.616,65";"1.787.636,56";
"08/2025";"28 - Encargos especiais";"846 - Outros encargos especiais";"26000 - Ministério da Educação";"5.117.839,86";"8.510.054,05";"8.754.326,04";"29.793,17";
"08/2025";"14 - Direitos da cidadania";"423 - Assistência aos povos indígenas";"26000 - Ministério da Educação";"350.000,00";"9.337.428,00";"11.950.552,07";"23.858,99";
"08/2025";"12 - Educação";"846 - Outros encargos especiais";"26000 - Ministério da Educação";"98.496.722,01";"786.386.490,77";"812.075.428,04";"0,00";
"08/2025";"12 - Educação";"365 - Educação infantil";"26000 - Ministério da Educação";"148.954.615,89";"52.417.201,01";"50.908.743,97";"36.293.357,51";
"08/2025";"02 - Judiciária";"061 - Ação judiciária";"26000 - Ministério da Educação";"1.061.501,78";"426.964,57";"395.264,57";"9.264,12";
"08/2025";"12 - Educação";"367 - Educação especial";"26000 - Ministério da Educação";"4.609.567,34";"3.133.183,15";"3.160.483,45";"1.167.607,18";
"08/2025";"14 - Direitos da cidadania";"241 - Assistência ao idoso";"26000 - Ministério da Educação";"425.000,00";"0,00";"0,00";"216.346,40";
"08/2025";"12 - Educação";"122 - Administração geral";"26000 - Ministério da Educação";"93.090.108,79";"163.044.430,13";"168.387.297,51";"6.379.986,85";
"08/2025";"27 - Desporto e lazer";"812 - Desporto comunitário";"26000 - Ministério da Educação";"699.997,01";"837.725,22";"831.844,21";"34.162,63";
"08/2025";"12 - Educação";"573 - Difusão do conhecimento científico e tecnológico";"26000 - Ministério da Educação";"9.399.661,52";"9.495.915,02";"21.545.513,27";"- 4.618.277,82";
"08/2025";"12 - Educação";"331 - Proteção e benefícios ao trabalhador";"26000 - Ministério da Educação";"98.254.007,68";"458.738.879,29";"462.147.821,15";"153.491,40";
"08/2025";"10 - Saúde";"301 - Atenção básica";"26000 - Ministério da Educação";"6.377.151,77";"1.276.721,71";"3.044.282,70";"1.264.544,15";
"08/2025";"21 - Organização agrária";"363 - Ensino profissional";"26000 - Ministério da Educação";"5.767.822,39";"3.771.534,58";"364.334,59";"573.545,97";
"08/2025";"12 - Educação";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"6.068.166,25";"3.729.500,12";"4.614.665,92";"715.568,55";
"08/2025";"12 - Educação";"847 - Transferências para a educação básica";"26000 - Ministério da Educação";"196.606.690,00";"4.721.741.606,47";"4.721.733.471,47";"2.937.449,03";
"08/2025";"09 - Previdência social";"272 - Previdência do regime estatutário";"26000 - Ministério da Educação";"399.158.164,57";"1.747.721.538,35";"1.749.759.707,38";"1.767,74";
"08/2025";"12 - Educação";"302 - Assistência hospitalar e ambulatorial";"26000 - Ministério da Educação";"202.577.091,10";"1.126.891.551,28";"1.239.542.081,66";"23.706.500,95";
"08/2025";"12 - Educação";"306 - Alimentação e nutrição";"26000 - Ministério da Educação";"268.188.341,65";"701.888.524,52";"701.952.607,07";"2.461.374,40";
"08/2025";"12 - Educação";"368 - Educação básica";"26000 - Ministério da Educação";"1.354.171.622,88";"723.477.574,53";"598.600.612,96";"138.163.942,85";
"08/2025";"12 - Educação";"363 - Ensino profissional";"26000 - Ministério da Educação";"924.207.345,39";"1.479.911.193,37";"1.447.791.480,52";"43.965.998,42";
"08/2025";"10 - Saúde";"302 - Assistência hospitalar e ambulatorial";"26000 - Ministério da Educação";"366.235.183,25";"348.625.542,05";"342.585.885,99";"29.961.114,27";
"08/2025";"12 - Educação";"364 - Ensino superior";"26000 - Ministério da Educação";"2.274.184.012,38";"3.639.252.985,78";"3.672.294.205,12";"62.513.930,03";
"09/2025";"05 - Defesa nacional";"122 - Administração geral";"26000 - Ministério da Educação";"25.000,00";"25.000,00";"25.000,00";"0,00";
"09/2025";"18 - Gestão ambiental";"128 - Formação de recursos humanos";"26000 - Ministério da Educação";"0,00";"33.400,00";"33.400,00";"0,00";
"09/2025";"24 - Comunicações";"722 - Telecomunicações";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"80.700,00";
"09/2025";"10 - Saúde";"125 - Normatização e fiscalização";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"3.868,47";
"09/2025";"04 - Administração";"571 - Desenvolvimento científico";"26000 - Ministério da Educação";"8.480,00";"4.400,00";"0,00";"0,00";
"09/2025";"06 - Segurança pública";"182 - Defesa civil";"26000 - Ministério da Educação";"168.920,00";"168.920,00";"559.795,60";"0,00";
"09/2025";"04 - Administração";"211 - Relações diplomáticas";"26000 - Ministério da Educação";"0,00";"498.362,71";"498.362,71";"0,00";
"09/2025";"24 - Comunicações";"126 - Tecnologia da informação";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"34.860,00";
"09/2025";"19 - Ciência e Tecnologia";"122 - Administração geral";"26000 - Ministério da Educação";"27.360,00";"27.360,00";"0,00";"0,00";
"09/2025";"10 - Saúde";"572 - Desenvolvimento tecnológico e engenharia";"26000 - Ministério da Educação";"928.610,76";"928.610,76";"0,00";"0,00";
"09/2025";"04 - Administração";"121 - Planejamento e orçamento";"26000 - Ministério da Educação";"568.440,00";"0,00";"0,00";"0,00";
"09/2025";"11 - Trabalho";"333 - Empregabilidade";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"510.061,00";
"09/2025";"12 - Educação";"571 - Desenvolvimento científico";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"107.862.338,23";
"09/2025";"15 - Urbanismo";"127 - Ordenamento territorial";"26000 - Ministério da Educação";"0,64";"0,00";"0,00";"5.400,00";
"09/2025";"25 - Energia";"665 - Normalização e qualidade";"26000 - Ministério da Educação";"248.875,56";"0,00";"0,00";"0,00";
"09/2025";"01 - Legislativa";"031 - Ação legislativa";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"26.817,39";
"09/2025";"18 - Gestão ambiental";"122 - Administração geral";"26000 - Ministério da Educação";"168.964,20";"0,00";"0,00";"0,00";
"09/2025";"10 - Saúde";"512 - Saneamento básico urbano";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"- 7.733,93";
"09/2025";"05 - Defesa nacional";"571 - Desenvolvimento científico";"26000 - Ministério da Educação";"18.000,00";"418.000,00";"418.000,00";"0,00";
"09/2025";"22 - Indústria";"664 - Propriedade industrial";"26000 - Ministério da Educação";"44.730,00";"0,00";"0,00";"0,00";
"09/2025";"18 - Gestão ambiental";"512 - Saneamento básico urbano";"26000 - Ministério da Educação";"66.000,00";"0,00";"0,00";"0,00";
"09/2025";"12 - Educação";"123 - Administração financeira";"26000 - Ministério da Educação";"17.355.443,00";"14.057.442,02";"15.264.413,16";"0,00";
"09/2025";"14 - Direitos da cidadania";"122 - Administração geral";"26000 - Ministério da Educação";"4.025.352,89";"0,00";"0,00";"0,00";
"09/2025";"05 - Defesa nacional";"152 - Defesa naval";"26000 - Ministério da Educação";"1.180.000,00";"1.180.000,00";"1.180.000,00";"0,00";
"09/2025";"11 - Trabalho";"334 - Fomento ao trabalho";"26000 - Ministério da Educação";"200.000,00";"200.000,00";"0,00";"6.333,59";
"09/2025";"23 - Comércio e serviços";"695 - Turismo";"26000 - Ministério da Educação";"0,00";"4.459,79";"4.459,79";"0,00";
"09/2025";"02 - Judiciária";"032 - Controle externo";"26000 - Ministério da Educação";"300.741,97";"0,00";"0,00";"0,00";
"09/2025";"19 - Ciência e Tecnologia";"121 - Planejamento e orçamento";"26000 - Ministério da Educação";"0,00";"1.680,00";"39.552,24";"0,00";
"09/2025";"18 - Gestão ambiental";"543 - Recuperação de áreas degradadas";"26000 - Ministério da Educação";"0,00";"556.375,00";"562.000,00";"0,00";
"09/2025";"20 - Agricultura";"605 - Abastecimento";"26000 - Ministério da Educação";"0,00";"0,00";"0,00";"19.404,78";
"09/2025";"27 - Desporto e lazer";"122 - Administração geral";"26000 - Ministério da Educação";"74.394,16";"1.799.700,00";"1.799.700,00";"0,00";
"09/2025";"03 - Essencial à justiça";"092 - Representação judicial e extrajudicial";"26000 - Ministério da Educação";"0,00";"0,00";"3.473,10";"0,00";
