"Ano";"Órgão Superior";"Órgão";"Unidade Gestora";"Categoria";"Origem";"Espécie";"Detalhamento";"Orçamento Atualizado (Valor Previsto)";"Receita Realizada (Valor Arrecadado)";"% Previsto/Realizado";"Valor Lançado";
"2025";"30000 - Ministério da Justiça e Segurança Pública";"30907 - Fundo Penitenciário Nacional";"200333 - CGOF-COORD.GERAL DE ORC.FIN.PLA.CONT/SENAPPEN";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"199 - Demais receitas correntes";"19999921 - OUTRAS REC.N.ARREC.N.PROJ.RFB-PRIM.-PRINC.";"9.865.704,00";"5.059.129,00";"51,28%";"0,00";
"2025";"30000 - Ministério da Justiça e Segurança Pública";"30907 - Fundo Penitenciário Nacional";"200333 - CGOF-COORD.GERAL DE ORC.FIN.PLA.CONT/SENAPPEN";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110801 - MULTAS DECORRENTES DE SENTENCAS JUD.-PRINC.";"21.697.833,00";"56.054.657,18";"258,34%";"0,00";
"2025";"30000 - Ministério da Justiça e Segurança Pública";"30802 - Polícia Rodoviária Federal";"200278 - COORDENACAO DE ORCAMENTO E FINANCAS - PRF";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19111402 - MULTAS PREVISTAS NO CTB-MUL.JUR.";"0,00";"309,75";"0,00%";"0,00";
"2025";"30000 - Ministério da Justiça e Segurança Pública";"30911 - Fundo Nacional de Segurança Pública";"200331 - FUNDO NACIONAL DE SEGURANCA PUBLICA - FNSP";"1 - Receitas Correntes";"13 - Receita Patrimonial";"139 - Demais receitas patrimoniais";"13910171 - PART.UNIAO REC.LOT.APOSTAS QUOTA FIXA-PRINC.";"138.246.416,00";"494.349.965,21";"357,59%";"0,00";
"2025";"30000 - Ministério da Justiça e Segurança Pública";"30802 - Polícia Rodoviária Federal";"200278 - COORDENACAO DE ORCAMENTO E FINANCAS - PRF";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"193 - Bens, Direitos e Valores Incorporados ao Patrimônio Público";"19310701 - BENS,DIR.VAL.PERD.UNIAO-LAV.OCUL.BENS-PRINC.";"0,00";"3.581.667,38";"0,00%";"0,00";
"2025";"30000 - Ministério da Justiça e Segurança Pública";"30108 - Polícia Federal";"200336 - COORDENACAO DE ORCAMENTO FINANCAS CONTABILIDA";"1 - Receitas Correntes";"11 - Impostos, Taxas e Contribuições de Melhoria";"112 - Taxas";"11210301 - TX.CONTROLE E FISCALIZ.PROD.QUIMICOS-PRINC.";"33.941.814,00";"22.837.928,26";"67,29%";"0,00";
"2025";"30000 - Ministério da Justiça e Segurança Pública";"30905 - Fundo de Defesa de Direitos Difusos";"200401 - FUNDO DE DEFESA DE DIREITOS DIFUSOS";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"199 - Demais receitas correntes";"19992311 - REC.ORI.AC.DEC.JUD.OU EXTRAJUD-TRAB-PRINC.";"0,00";"74.498.794,63";"0,00%";"0,00";
"2025";"30000 - Ministério da Justiça e Segurança Pública";"30905 - Fundo de Defesa de Direitos Difusos";"200401 - FUNDO DE DEFESA DE DIREITOS DIFUSOS";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110401 - MULTAS PREV.LEG.S/DEFESA DIR.DIFUSOS-PRINC.";"352.569.588,00";"364.379.357,23";"103,35%";"0,00";
"2025";"30000 - Ministério da Justiça e Segurança Pública";"30912 - Fundo Nacional Antidrogas";"200246 - FUNDO NACIONAL ANTIDROGAS";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"193 - Bens, Direitos e Valores Incorporados ao Patrimônio Público";"19310802 - BENS,DIR.VAL.PERD.POD.PUB.-DROGAS-MUL.JUR.";"0,00";"359.913,08";"0,00%";"0,00";
"2025";"30000 - Ministério da Justiça e Segurança Pública";"30907 - Fundo Penitenciário Nacional";"200333 - CGOF-COORD.GERAL DE ORC.FIN.PLA.CONT/SENAPPEN";"1 - Receitas Correntes";"18 - Receitas Correntes - a classificar";"180 - Receitas Correntes - a classificar";"18000000 - Receitas Correntes - a classificar";"0,00";"- 2.596,33";"0,00%";"0,00";
"2025";"30000 - Ministério da Justiça e Segurança Pública";"30108 - Polícia Federal";"200336 - COORDENACAO DE ORCAMENTO FINANCAS CONTABILIDA";"1 - Receitas Correntes";"16 - Receita de Serviços";"161 - Serviços Administrativos e Comerciais Gerais";"16110201 - INSCR.EM CONCURSOS E PROC.SELETIVOS-PRINCIPAL";"0,00";"57.972.020,19";"0,00%";"0,00";
"2025";"30000 - Ministério da Justiça e Segurança Pública";"30912 - Fundo Nacional Antidrogas";"200246 - FUNDO NACIONAL ANTIDROGAS";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110101 - MULTAS PREVISTAS EM LEGISL.ESPECIFICA-PRINC.";"0,00";"401.379,45";"0,00%";"0,00";
"2025";"30000 - Ministério da Justiça e Segurança Pública";"30802 - Polícia Rodoviária Federal";"200278 - COORDENACAO DE ORCAMENTO E FINANCAS - PRF";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19111401 - MULTAS PREVISTAS NO CTB-PRINC.";"1.090.380.929,00";"1.104.170.527,40";"101,26%";"0,00";
"2025";"30000 - Ministério da Justiça e Segurança Pública";"30000 - Ministério da Justiça e Segurança Pública - Unidades com vínculo direto";"200094 - COORDENACAO-GERAL DE ORCAMENTO E FINANCAS-MJ";"1 - Receitas Correntes";"11 - Impostos, Taxas e Contribuições de Melhoria";"112 - Taxas";"11210101 - TAXAS INSPECAO,CONTROLE E FISCALIZACAO-PRINC.";"6.079.027,00";"4.570.018,38";"75,18%";"0,00";
"2025";"30000 - Ministério da Justiça e Segurança Pública";"30911 - Fundo Nacional de Segurança Pública";"200331 - FUNDO NACIONAL DE SEGURANCA PUBLICA - FNSP";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110101 - MULTAS PREVISTAS EM LEGISL.ESPECIFICA-PRINC.";"698.441,00";"1.140.395,53";"163,28%";"0,00";
"2025";"30000 - Ministério da Justiça e Segurança Pública";"30907 - Fundo Penitenciário Nacional";"200333 - CGOF-COORD.GERAL DE ORC.FIN.PLA.CONT/SENAPPEN";"1 - Receitas Correntes";"13 - Receita Patrimonial";"139 - Demais receitas patrimoniais";"13910111 - PART.UNIAO EM RECEITA LOTERIA FEDERAL-PRINC.";"2.284.776,00";"1.049.143,99";"45,92%";"0,00";
"2025";"30000 - Ministério da Justiça e Segurança Pública";"30912 - Fundo Nacional Antidrogas";"200246 - FUNDO NACIONAL ANTIDROGAS";"1 - Receitas Correntes";"11 - Impostos, Taxas e Contribuições de Melhoria";"112 - Taxas";"11210301 - TX.CONTROLE E FISCALIZ.PROD.QUIMICOS-PRINC.";"8.485.454,00";"5.709.479,45";"67,29%";"0,00";
"2025";"30000 - Ministério da Justiça e Segurança Pública";"30802 - Polícia Rodoviária Federal";"200278 - COORDENACAO DE ORCAMENTO E FINANCAS - PRF";"1 - Receitas Correntes";"16 - Receita de Serviços";"161 - Serviços Administrativos e Comerciais Gerais";"16110101 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-PRINC.";"13.341.387,00";"1.695.302,74";"12,71%";"0,00";
"2025";"30000 - Ministério da Justiça e Segurança Pública";"30108 - Polícia Federal";"200336 - COORDENACAO DE ORCAMENTO FINANCAS CONTABILIDA";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110101 - MULTAS PREVISTAS EM LEGISL.ESPECIFICA-PRINC.";"40.673.189,00";"35.579.020,68";"87,48%";"0,00";
"2025";"30000 - Ministério da Justiça e Segurança Pública";"30211 - Conselho Administrativo de Defesa Econômica";"303001 - CONSELHO ADMINISTRATIVO DE DEFESA ECONOMICA";"1 - Receitas Correntes";"16 - Receita de Serviços";"161 - Serviços Administrativos e Comerciais Gerais";"16110101 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-PRINC.";"37.400.000,00";"68.555.200,59";"183,30%";"0,00";
"2025";"30000 - Ministério da Justiça e Segurança Pública";"30907 - Fundo Penitenciário Nacional";"200333 - CGOF-COORD.GERAL DE ORC.FIN.PLA.CONT/SENAPPEN";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110802 - MULTAS DECORRENTES DE SENTENCAS JUD.-MUL.JUR.";"20.808,00";"65.755,68";"316,01%";"0,00";
"2025";"30000 - Ministério da Justiça e Segurança Pública";"30907 - Fundo Penitenciário Nacional";"200333 - CGOF-COORD.GERAL DE ORC.FIN.PLA.CONT/SENAPPEN";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"193 - Bens, Direitos e Valores Incorporados ao Patrimônio Público";"19310102 - BENS,DIR.VAL.PERD.POD.PUB.-CRIME COM.-MUL.JUR";"0,00";"68.933,34";"0,00%";"0,00";
"2025";"30000 - Ministério da Justiça e Segurança Pública";"30912 - Fundo Nacional Antidrogas";"200246 - FUNDO NACIONAL ANTIDROGAS";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"199 - Demais receitas correntes";"19999921 - OUTRAS REC.N.ARREC.N.PROJ.RFB-PRIM.-PRINC.";"372.927,00";"578.420,09";"155,10%";"0,00";
